node,ortho,phono,original,replace,delete_insert,pos_l50,pos_m50,Item,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
18834,water,wctX,3,2,1,1,2,water,2,4,323,6,24,26,11478,105096,11400,215184660,5,1
15632,shroud,SrWd,4,4,0,2,2,shroud,1,4,577,7,9,3,52,437,35,724966,5,1
18762,wait,wet,27,22,5,18,9,wait,1,3,390,5,91,32,42343,30118,11036,39005783,4,1
15841,slump,sl^mp,5,3,2,4,1,slump,1,5,377,6,16,12,61,1054,118,878659,6,1
19073,wine,wYn,30,26,4,21,9,wine,1,3,439,5,118,46,3078,16427,1386,58493416,4,1
16636,suffer,s^fX,7,6,1,3,4,suffer,2,4,501,7,44,13,1148,6609,1232,8734050,5,1
522,allied,xlYd,12,10,2,6,6,allied,2,4,427,7,17,7,147,3336,821,7508812,5,2
13234,polio,polio,3,1,2,2,1,polio,3,5,425,5,14,13,45,647,198,1298845,5,1
18546,vigil,vIJL,2,2,0,0,2,vigil,2,5,463,6,6,2,44,757,221,1183443,6,1
2244,brought,brct,10,8,2,3,7,brought,1,4,363,8,33,6,8786,40456,9791,39794764,5,1
13395,posy,pozi,11,8,3,6,5,posy,2,4,382,4,27,15,9,12,1,189674,4,1
1104,ascension,xsEnC|n,1,1,0,1,0,ascension,3,7,570,6,2,0,44,381,20,1825408,5,1
6759,frail,frel,11,8,3,6,5,frail,1,4,579,6,47,9,81,1090,119,703525,5,1
9853,lever,lEvX,13,11,2,6,7,lever,2,4,471,6,52,29,163,1241,92,3566558,5,1
19142,wood,wUd,15,13,2,11,4,wood,1,3,289,5,30,17,1377,17037,1029,51133768,4,1
2145,brass,br@s,10,8,2,4,6,brass,1,4,489,6,48,18,618,2995,208,14299336,5,1
6177,fair,fEr,28,22,6,20,8,fair,1,3,444,5,134,19,4832,21205,7057,49512893,4,1
12322,pan,p@n,31,25,6,19,12,pan,1,3,405,4,106,57,627,11476,986,21823461,4,1
14221,ranger,renJX,3,2,1,2,1,ranger,2,5,559,7,15,25,379,1853,207,5077778,6,2
16264,stall,stcl,10,9,1,3,7,stall,1,4,515,6,48,14,457,1524,163,2114837,5,1
2376,butte,byut,5,3,2,4,1,butte,1,4,489,6,23,9,27,578,23,2505600,5,1
11936,onto,cntu,2,2,0,2,0,onto,2,4,448,5,4,12,1871,26374,2178,26411994,5,1
178,acorn,ekorn,2,1,1,2,0,acorn,2,5,678,6,7,9,37,933,448,1832026,6,1
14056,quaint,kwent,2,0,2,1,1,quaint,1,5,446,7,4,3,111,840,83,1102986,6,1
15184,save,sev,22,18,4,13,9,save,1,3,544,5,57,38,8278,21762,5218,186096288,4,1
7902,hill,hIl,33,31,2,23,10,hill,1,3,442,5,109,33,1915,23005,5740,64012203,4,1
4583,defile,dIfYl,2,1,1,0,2,defile,2,5,527,6,5,2,17,70,5,154945,5,2
16197,sprung,spr^G,3,3,0,1,2,sprung,1,5,482,7,6,6,131,832,90,1081658,6,1
7363,grape,grep,16,13,3,4,12,grape,1,4,341,6,38,21,204,1679,121,3638159,5,1
1418,back,b@k,32,28,4,20,12,back,1,3,289,5,137,36,102467,310025,94822,488046401,4,1
6178,fairy,f@ri,14,11,3,11,3,fairy,2,4,469,6,131,10,851,2165,351,6437994,5,2
15108,same,sem,21,19,2,13,8,same,1,3,441,5,72,32,21276,141764,30827,234832782,4,1
1141,assail,xsel,2,1,1,2,0,assail,2,4,486,7,8,2,5,52,5,141995,5,1
6319,felt,fElt,13,12,1,9,4,felt,1,4,420,5,41,22,6111,60477,10064,33323938,5,1
17056,teeth,tiT,12,11,1,5,7,teeth,1,3,312,6,59,6,2440,10657,1049,9769437,3,1
7173,girdle,gRdL,6,5,1,2,4,girdle,2,5,362,7,7,3,79,170,17,596431,6,1
18978,whisker,hwIskX,4,2,2,0,4,whisker,2,5,376,8,23,14,13,99,4,247102,6,1
9458,keg,kEg,8,8,0,4,4,keg,1,3,359,4,42,18,175,275,51,637688,4,1
1118,aside,xsYd,5,4,1,3,2,aside,2,4,579,6,12,4,1212,14221,2205,11769721,5,1
1600,bath,b@T,17,17,0,7,10,bath,1,3,271,5,52,30,1587,3963,498,30538510,4,1
15883,snail,snel,5,3,2,4,1,snail,1,4,495,6,18,5,90,546,26,1580640,5,1
13132,please,pliz,6,3,3,2,4,please,1,4,438,7,43,8,56149,23462,7181,380056867,5,1
8225,icon,Ykan,1,0,1,1,0,icon,2,4,429,5,16,13,88,2476,337,33967723,5,1
15823,sliver,slIvX,6,5,1,3,3,sliver,2,5,649,7,12,18,23,592,67,405379,6,1
9525,knavery,nevXi,1,0,1,0,1,knavery,3,6,649,6,0,0,1,6,0,19031,5,NA
6331,fennel,fEnL,8,7,1,3,5,fennel,2,5,470,7,26,8,39,1060,39,534724,6,1
6362,fever,fivX,4,4,0,2,2,fever,2,4,458,6,37,18,1017,3416,439,8583242,5,1
12967,picky,pIki,10,7,3,2,8,picky,2,4,407,5,56,8,111,467,62,711200,5,1
7743,heaven,hEvxn,4,4,0,4,0,heaven,2,5,346,7,37,10,2887,6211,1048,19975432,6,1
16495,strong,strcG,3,2,1,0,3,strong,1,5,592,7,12,7,4430,43155,9430,60970401,6,1
16362,stiff,stIf,10,9,1,3,7,stiff,1,4,479,6,32,9,523,3986,331,3492842,5,1
10519,master,m@stX,8,4,4,6,2,master,2,5,599,7,39,33,4450,14288,1196,61724225,6,2
4439,dare,dEr,26,24,2,17,9,dare,1,3,419,5,131,41,2826,3393,579,6534911,4,1
87,abstain,xbsten,1,0,1,1,0,abstain,2,6,646,8,3,0,26,254,41,857265,7,1
15598,shore,Sor,28,23,5,21,7,shore,1,3,483,6,124,26,1013,6645,841,12569355,4,1
14822,rift,rIft,12,8,4,9,3,rift,1,4,399,5,27,12,55,786,120,1120157,5,1
17266,third,TRd,7,7,0,6,1,third,1,3,413,6,34,3,3801,51534,7356,95490673,4,1
17879,tweak,twik,4,2,2,2,2,tweak,1,4,311,6,12,4,34,420,67,1706037,5,1
6699,form,form,15,11,4,4,11,form,1,4,409,5,43,22,2180,45078,4500,201400893,5,1
15176,saucer,scsX,1,0,1,0,1,saucer,2,4,639,7,22,11,140,616,67,1390639,5,1
15663,sigh,sY,35,24,11,17,18,sigh,1,2,549,5,145,12,173,2674,154,3177268,3,1
2489,cam,k@m,27,22,5,15,12,cam,1,3,376,4,118,51,193,1254,178,24003561,4,1
11881,offering,cfXIG,1,0,1,1,0,offering,2,5,533,9,4,2,777,11017,1456,34799901,6,2
11904,old,old,11,1,10,10,1,old,1,3,393,4,53,25,31056,158200,32125,199709349,4,1
1044,armor,armX,6,4,2,0,6,armor,2,4,340,6,26,8,372,2129,368,6001844,5,2
18888,weird,wIrd,5,5,0,2,3,weird,1,4,479,6,31,4,5156,5260,1520,11561592,5,1
15692,similar,sImLX,2,1,1,0,2,similar,3,6,470,8,8,1,695,35679,3641,119151349,7,1
15562,shepherd,SEpXd,1,1,0,1,0,shepherd,2,5,609,9,14,5,379,2667,501,5168067,6,1
13117,platinum,pl@tNM,1,0,1,0,1,platinum,2,7,486,9,2,0,123,1138,144,15501355,8,1
18902,went,wEnt,19,17,2,11,8,went,1,4,393,5,51,33,20987,97425,30047,68134843,5,1
3210,cite,sYt,28,24,4,22,6,cite,1,3,468,5,91,19,48,1742,255,7047997,4,1
1705,beige,beZ,9,8,1,0,9,beige,1,3,395,6,43,9,69,808,40,4288747,4,1
11762,nuts,n^ts,2,1,1,0,2,nuts,1,4,432,5,57,20,2729,4744,734,9057533,5,2
13129,plead,plid,8,7,1,1,7,plead,1,4,355,6,24,8,357,1114,458,1125870,5,1
6750,foxed,fakst,2,1,1,1,1,foxed,1,5,596,5,9,4,3,20,0,56533,6,NA
12192,overly,ovXli,3,1,2,0,3,overly,3,5,514,7,12,8,113,2278,306,2372522,5,1
368,afield,xfild,1,0,1,1,0,afield,2,5,484,4,7,1,6,299,24,435380,5,1
15623,shrill,SrIl,8,5,3,7,1,shrill,1,4,559,7,19,2,24,632,50,374686,5,1
2172,breathe,briD,6,5,1,1,5,breathe,1,4,440,8,24,7,2474,4128,639,3935994,5,1
9401,juicy,Jusi,1,0,1,0,1,juicy,2,4,413,5,26,1,219,1192,150,3780327,5,1
13417,pouch,pWC,10,10,0,8,2,pouch,1,3,364,6,34,13,87,940,64,4023912,4,1
3515,commander,kxm@ndX,2,1,1,0,2,commander,3,7,569,10,6,4,1887,7127,2262,10044607,8,2
16210,spy,spY,15,6,9,5,10,spy,1,3,469,4,37,13,1023,2699,709,20031037,4,1
18788,want,wcnt,9,8,1,8,1,want,1,4,369,5,36,39,140718,206436,91546,258707826,5,1
18992,whither,hwIDX,3,1,2,2,1,whither,2,4,379,6,29,12,18,108,11,564313,5,1
15415,sense,sEns,13,11,2,7,6,sense,1,4,480,6,39,13,6722,61151,15737,52634107,5,1
12247,package,p@kIJ,1,1,0,1,0,package,2,5,412,8,4,4,1162,11990,3336,78425554,6,2
16926,tactile,t@ktL,4,1,3,2,2,tactile,2,6,555,6,1,0,18,789,27,863413,5,1
13965,pup,p^p,21,17,4,11,10,pup,1,3,258,4,44,22,164,703,41,1569421,4,1
9536,knight,nYt,24,22,2,19,5,knight,1,3,363,7,76,3,1365,3008,341,12571023,4,1
14190,rainy,reni,6,5,1,3,3,rainy,2,4,366,5,84,7,194,1432,203,2469088,5,2
5305,drowse,drWz,7,4,3,4,3,drowse,1,4,477,7,26,6,3,13,1,15193,5,1
17218,theorem,TIrM,2,2,0,1,1,theorem,2,5,430,8,3,1,17,479,21,8569908,4,1
9376,journey,JRni,4,4,0,2,2,journey,2,4,438,8,54,3,1017,8587,1422,19236654,5,1
2001,body,badi,11,11,0,7,4,body,2,4,332,5,50,21,9972,67552,9218,136568103,5,1
13038,piping,pYpIG,1,1,0,1,0,piping,2,5,540,5,7,4,36,647,33,2612878,4,2
1912,bled,blEd,12,9,3,6,6,bled,1,4,509,5,25,15,201,534,58,620251,5,1
9738,leaf,lif,25,24,1,11,14,leaf,1,3,439,5,90,16,265,4982,268,13162390,4,1
17502,torn,torn,16,14,2,9,7,torn,1,4,347,5,54,29,553,4274,563,3571832,5,1
2614,car,kar,24,18,6,12,12,car,1,3,339,4,162,60,24636,60316,12604,264728586,4,1
10667,member,mEmbX,1,0,1,1,0,member,2,5,453,7,8,5,1468,29745,6788,283863609,6,1
15065,safe,sef,11,10,1,3,8,safe,1,3,490,5,40,16,7303,22748,5916,63175739,4,1
8008,hoop,hup,17,15,2,12,5,hoop,1,3,344,5,80,23,137,816,59,2310001,4,1
17781,truck,tr^k,9,5,4,2,7,truck,1,4,372,6,28,13,3716,12906,2120,32136793,5,1
11235,mug,m^g,21,19,2,11,10,mug,1,3,425,4,61,23,349,1822,153,5114862,4,1
6581,fluff,fl^f,5,4,1,2,3,fluff,1,4,429,6,16,6,72,449,34,814535,5,1
3731,conic,kanIk,6,5,1,6,0,conic,2,5,420,6,22,12,3,37,1,224114,6,2
16480,string,strIG,7,4,3,1,6,string,1,5,718,7,23,13,646,5584,650,52684205,6,1
1976,blush,bl^S,7,6,1,5,2,blush,1,4,409,6,14,10,136,1104,103,1722003,5,1
7771,held,hEld,11,9,2,4,7,held,1,4,313,5,46,20,2165,45447,6584,76101626,5,1
2181,brew,bru,17,11,6,9,8,brew,1,3,391,5,77,17,128,861,65,2382584,4,1
4064,coupe,kupe,3,2,1,1,2,coupe,1,3,249,6,93,11,31,489,12,4874541,4,1
8075,hover,h^vX,2,2,0,1,1,hover,2,4,312,6,17,23,59,599,39,1553261,5,2
17253,thicket,TIk|t,4,4,0,3,1,thicket,2,5,330,8,8,6,24,478,23,289971,5,1
15233,schism,sIzM,3,2,1,1,2,schism,2,6,481,7,1,5,3,242,18,333428,7,1
18822,wash,wcS,7,4,3,2,5,wash,1,3,418,5,51,31,2077,7064,663,12614330,4,1
15983,some,s^m,23,19,4,16,7,some,1,3,433,5,88,16,88089,425712,130750,548849339,4,1
18570,vine,vYn,21,19,2,14,7,vine,1,3,589,5,78,35,107,1364,55,3646886,4,1
3006,cheeky,Ciki,1,0,1,0,1,cheeky,2,4,400,6,17,5,64,173,25,895925,4,2
15993,sonnet,san|t,3,3,0,3,0,sonnet,2,5,412,7,12,8,39,211,7,1081841,6,1
11530,never,nEvX,4,3,1,3,1,never,2,4,393,6,17,23,69490,160644,39746,149574220,5,1
16631,sudden,s^dN,3,3,0,2,1,sudden,2,5,371,7,22,7,1707,10030,2581,6982656,6,1
14238,rapt,r@pt,5,2,3,1,4,rapt,1,4,375,5,33,11,12,291,9,171589,5,1
7326,gown,gWn,8,8,0,6,2,gown,1,3,499,5,41,18,334,2281,216,2883434,4,1
10983,moan,mon,27,24,3,19,8,moan,1,3,546,5,114,28,96,590,22,1030590,4,1
9951,lineal,lIniL,2,2,0,0,2,lineal,3,6,509,6,5,2,0,54,2,201862,6,1
5510,elder,EldX,2,2,0,1,1,elder,2,4,472,6,27,22,359,2693,217,7299470,5,1
16827,swish,swIS,9,8,1,2,7,swish,1,4,516,6,15,3,82,269,12,949706,5,1
15728,sir,sR,23,15,8,7,16,sir,1,2,519,4,141,36,49188,16252,5576,20341429,3,1
12259,paean,pian,3,1,2,1,2,paean,2,4,668,6,29,3,3,109,0,80694,5,1
16261,stale,stel,17,14,3,4,13,stale,1,4,388,6,50,21,149,949,44,1065657,5,1
12737,peril,pErL,7,5,2,2,5,peril,2,5,330,6,67,6,98,1101,172,1258951,6,1
17209,theme,Tim,8,8,0,6,2,theme,1,3,337,6,45,11,710,9977,2251,37221872,4,1
11242,mulch,m^lC,4,2,2,1,3,mulch,1,4,461,6,16,9,22,830,26,833160,5,1
7375,grating,gretIG,2,1,1,1,1,grating,2,6,377,8,14,12,16,346,13,894474,7,2
3291,cliff,klIf,5,5,0,0,5,cliff,1,4,422,6,31,10,1100,3549,489,5900708,5,1
5506,elapse,xl@ps,3,1,2,3,0,elapse,2,5,649,7,9,4,0,50,4,176096,6,1
17890,twill,twIl,10,8,2,5,5,twill,1,4,411,6,17,7,13,109,1,1489828,5,1
17274,thong,TcG,9,7,2,7,2,thong,1,3,371,5,33,8,107,304,46,7748002,3,1
2261,brutally,brutLi,1,0,1,0,1,brutally,3,7,599,7,1,0,92,891,325,772345,7,3
7715,hazy,hezi,6,5,1,4,2,hazy,2,4,497,4,31,6,41,706,47,589765,5,1
15915,snuggle,sn^gL,3,2,1,1,2,snuggle,2,6,511,8,3,2,66,170,14,389398,7,1
516,allergy,@lXJi,1,0,1,0,1,allergy,3,5,460,7,5,0,86,1229,132,6453834,6,1
7767,heinous,hen|s,1,0,1,1,0,heinous,2,5,501,6,8,0,82,422,170,394183,5,1
15186,savor,sevX,8,6,2,3,5,savor,2,4,480,6,52,11,48,648,44,511915,5,2
15272,scowl,skWl,8,6,2,1,7,scowl,1,4,616,6,19,2,26,430,8,117133,5,1
3423,coil,kOl,18,16,2,15,3,coil,1,3,380,5,82,19,82,676,30,5001819,4,1
1919,blew,blu,12,8,4,8,4,blew,1,3,376,5,57,12,1610,4526,885,2473593,4,1
9567,lab,l@b,20,18,2,10,10,lab,1,3,488,4,77,47,2020,8495,1247,35532276,4,1
18380,veined,vend,2,1,1,1,1,veined,1,4,538,5,23,2,0,155,0,178060,4,2
15258,scorch,skorC,2,1,1,0,2,scorch,1,5,513,7,9,2,24,123,6,220189,6,1
9367,josh,JaS,7,7,0,2,5,josh,1,3,481,5,29,16,1039,4341,973,9172255,4,NA
18457,versed,vRst,10,8,2,8,2,versed,1,4,543,6,35,4,56,346,43,553351,5,2
16234,squirm,skwRm,2,2,0,0,2,squirm,1,5,624,7,2,3,42,290,21,208497,6,1
9720,lawsuit,lcsut,1,0,1,0,1,lawsuit,2,5,483,8,4,1,311,4378,1427,6381548,6,1
8092,hug,h^g,21,21,0,12,9,hug,1,3,258,4,65,38,986,2857,650,2946687,4,1
11038,moll,mal,16,14,2,10,6,moll,1,3,360,5,129,33,20,99,14,487830,4,NA
6997,garb,garb,4,2,2,1,3,garb,1,4,394,5,28,26,16,469,37,614648,5,1
14886,rocker,rakX,4,3,1,2,2,rocker,2,4,412,7,52,21,64,819,114,2324259,5,2
15325,search,sRC,11,9,2,6,5,search,1,3,481,7,37,2,2467,22428,3836,1024100061,4,1
15689,silver,sIlvX,1,1,0,1,0,silver,2,5,504,7,17,13,1619,12277,947,74079703,6,1
12582,peace,pis,19,17,2,10,9,peace,1,3,366,6,118,12,3550,27233,8620,47876863,4,1
15469,serrate,sXet,5,4,1,5,0,serrate,2,5,615,8,8,2,0,0,0,46329,6,NA
16317,stead,stEd,11,9,2,3,8,stead,1,4,559,6,41,9,54,302,27,724786,5,1
5792,equator,IkwetX,1,0,1,0,1,equator,3,6,523,8,3,1,31,600,43,1014051,7,1
9596,ladder,l@dX,10,7,3,4,6,ladder,2,4,466,7,44,13,472,2968,317,5508719,5,1
13765,prone,pron,12,9,3,6,6,prone,1,4,355,5,39,17,92,2783,238,3001079,5,1
6735,foster,fcstX,2,2,0,2,0,foster,2,5,639,7,19,19,613,8722,1112,15478056,6,1
15686,silly,sIli,12,11,1,7,5,silly,2,4,455,5,117,16,2912,3990,900,6837784,5,2
12586,peak,pik,31,25,6,20,11,peak,1,3,350,5,117,22,303,7313,573,25381726,4,1
8279,illicit,IlIs|t,2,1,1,2,0,illicit,3,6,495,8,2,0,36,1517,105,1820862,7,1
16015,sort,sort,14,8,6,10,4,sort,1,4,462,5,56,23,7584,44758,25292,86986269,5,1
10862,miner,mYnX,9,8,1,4,5,miner,2,4,448,6,74,46,74,867,223,2265353,5,2
17092,temple,tEmpL,4,3,1,0,4,temple,2,6,401,7,14,11,895,6067,580,16052337,7,1
16492,strode,strod,4,4,0,0,4,strode,1,5,460,7,18,9,34,1093,10,324522,6,1
2182,briar,brYX,8,8,0,4,4,briar,2,4,358,6,53,4,39,173,25,630788,5,1
18178,upon,xpcn,3,2,1,2,1,upon,2,4,472,3,9,3,3199,35602,3963,103923032,5,1
16044,span,sp@n,9,8,1,2,7,span,1,4,593,5,28,28,101,3273,383,9050838,5,1
14902,roman,romxn,4,3,1,4,0,roman,2,5,388,6,87,41,534,6643,545,17434592,6,NA
11542,newt,nut,26,24,2,19,7,newt,1,3,495,5,72,14,68,3194,1955,984917,4,1
11267,mummy,m^mi,8,7,1,4,4,mummy,2,4,539,6,43,12,500,684,26,1878933,5,1
7948,hock,hak,23,21,2,17,6,hock,1,3,473,5,134,32,110,217,36,385004,4,1
11503,nerve,nRv,6,5,1,5,1,nerve,1,3,419,6,27,8,1171,4198,612,6567853,4,1
15293,scroll,skrol,2,2,0,1,1,scroll,1,5,589,7,8,5,116,676,28,8741548,6,1
5871,etch,EC,15,11,4,7,8,etch,1,2,315,5,66,10,10,161,22,751420,3,1
5458,eddy,Edi,5,2,3,5,0,eddy,2,3,275,4,72,14,184,845,47,2589078,4,1
6325,femur,fimX,3,3,0,1,2,femur,2,4,419,4,31,3,58,283,20,446480,4,1
11345,mystique,mIstik,2,1,1,0,2,mystique,2,6,418,6,6,0,179,541,65,742116,6,1
17770,trouble,tr^bL,5,4,1,3,2,trouble,2,6,365,8,17,4,11401,22552,6621,24522535,7,1
12085,otter,atX,6,4,2,6,0,otter,2,3,353,6,43,19,69,450,64,1662335,4,1
9625,lamp,l@mp,11,8,3,9,2,lamp,1,4,480,5,41,30,657,2745,97,14645684,5,1
7299,gorge,gorJ,5,4,1,1,4,gorge,1,4,469,6,22,13,67,803,29,1950264,5,1
1229,atop,xtap,2,1,1,2,0,atop,2,4,459,4,4,7,52,3546,143,1558107,4,1
6271,fauna,fcnx,1,0,1,0,1,fauna,2,4,519,6,13,5,27,572,20,2298940,5,1
14071,quart,kwort,9,3,6,4,5,quart,1,5,539,6,16,7,106,1328,23,2002490,6,1
5284,drivel,drIvL,3,3,0,1,2,drivel,2,6,449,6,5,4,36,93,10,433762,6,NA
3205,circus,sRk|s,1,1,0,0,1,circus,2,5,631,7,9,1,870,2220,510,5381242,6,1
16747,surgeon,sRJ|n,3,2,1,3,0,surgeon,2,5,530,8,15,6,838,3862,903,5350136,6,1
2845,cent,sEnt,22,16,6,13,9,cent,1,4,503,5,68,22,483,3031,250,30837557,5,1
14308,really,rili,4,3,1,2,2,really,2,4,349,6,110,6,76508,175972,98022,162055598,5,2
2797,cave,kev,22,19,3,12,10,cave,1,3,470,5,75,36,713,4364,413,7669404,4,1
13227,pole,pol,33,29,4,24,9,pole,1,3,394,5,137,43,642,4339,486,9378054,4,1
11941,ooze,uz,10,3,7,9,1,ooze,1,2,418,5,111,5,27,289,15,656481,3,1
12564,pattern,p@tXn,3,1,2,2,1,pattern,2,5,382,8,14,4,738,13055,1370,34126320,6,1
3438,collapse,kxl@ps,1,0,1,1,0,collapse,2,6,659,9,2,2,283,6218,1177,8393295,7,1
16730,suppose,sxpoz,2,0,2,1,1,suppose,2,5,626,8,5,2,6416,7894,1907,11981451,6,1
19053,wily,wYli,4,3,1,2,2,wily,2,4,342,4,62,14,32,273,23,353458,4,1
16137,spit,spIt,16,11,5,4,12,spit,1,4,489,5,27,17,987,2006,230,2072889,5,1
4281,cue,kyu,12,7,5,9,3,cue,1,3,284,4,61,36,397,1974,204,3812461,4,1
6576,flower,flWX,5,5,0,1,4,flower,2,4,529,7,24,10,1161,5237,345,33373457,5,2
8538,incisor,InsYzX,3,2,1,0,3,incisor,3,6,615,8,4,1,8,37,1,90895,7,2
11537,newly,nuli,3,3,0,2,1,newly,2,4,480,6,46,8,140,7680,684,21102330,5,2
14872,road,rod,29,26,3,17,12,road,1,3,385,5,141,27,5709,42126,6729,131806092,4,1
6476,fizzle,fIzL,6,4,2,3,3,fizzle,2,5,559,7,26,3,10,124,17,177487,6,1
8529,inch,InC,8,1,7,6,2,inch,1,3,429,5,33,18,631,18072,831,35632579,4,1
8153,hutch,h^C,16,15,1,6,10,hutch,1,3,549,6,51,11,184,289,19,1373960,4,1
3962,corn,korn,20,14,6,11,9,corn,1,4,410,5,93,38,725,9077,780,10726347,5,1
7700,haven,hevxn,3,3,0,3,0,haven,2,5,569,6,41,23,18844,3282,709,10570189,6,1
1508,banner,b@nX,10,8,2,4,6,banner,2,4,382,7,53,22,302,1872,294,19201681,5,2
15612,shower,SWX,6,6,0,5,1,shower,2,3,423,7,55,9,2097,5249,692,20639456,4,2
14204,ramp,r@mp,14,10,4,10,4,ramp,1,4,365,5,40,29,147,1831,210,4374407,5,1
6407,filing,fYlIG,3,2,1,3,0,filing,2,5,423,7,21,14,232,2639,572,15480489,6,2
7680,hash,h@S,22,21,1,11,11,hash,1,3,470,5,78,30,180,509,81,5821495,4,1
2683,carrier,k@riX,5,4,1,3,2,carrier,3,5,517,8,41,18,326,3150,548,22919197,6,2
6465,fit,fIt,28,25,3,20,8,fit,1,3,235,4,79,32,2937,19475,2436,42360098,4,1
15534,sharp,Sarp,5,4,1,2,3,sharp,1,4,466,6,38,17,1213,11487,987,24906789,5,1
11341,mystical,mIstIkL,1,0,1,0,1,mystical,3,8,521,7,0,0,144,1193,76,2010560,7,2
4450,dash,d@S,15,14,1,12,3,dash,1,3,424,5,59,27,308,2168,177,6360580,4,1
7294,goose,gus,12,11,1,9,3,goose,1,3,437,6,49,18,665,1695,185,3739646,4,1
17004,task,t@sk,9,7,2,5,4,task,1,4,440,5,30,17,649,19791,1846,39834604,5,1
2238,brook,brUk,6,4,2,3,3,brook,1,4,259,6,30,10,104,1464,121,6044943,5,1
15972,solo,solo,9,7,2,5,4,solo,2,4,629,5,40,24,436,3763,408,14360887,5,1
17687,trestle,trEsL,4,2,2,1,3,trestle,2,6,455,8,15,3,8,120,5,227251,7,1
6624,follow,falo,7,6,1,6,1,follow,2,4,407,7,42,4,6283,27283,4922,68984111,5,1
13014,pinch,pInC,10,6,4,7,3,pinch,1,4,422,6,29,13,312,2256,188,2082769,5,1
7030,gather,g@DX,4,4,0,2,2,gather,2,4,509,7,12,11,799,6044,1272,7692892,5,1
5280,drill,drIl,12,10,2,7,5,drill,1,4,285,6,23,11,701,3456,690,8248787,5,1
14966,rubble,r^bL,13,10,3,7,6,rubble,2,5,421,5,40,6,89,1528,470,890671,5,1
18796,warden,wordN,3,2,1,1,2,warden,2,6,396,7,28,19,573,918,139,1571954,7,1
14177,rage,reJ,19,16,3,7,12,rage,1,3,425,5,75,41,577,4047,766,6296355,4,1
7859,hers,hRz,13,12,1,6,7,hers,1,3,408,5,103,45,802,4760,431,2075721,4,1
18500,via,vYx,7,5,2,1,6,via,2,3,549,4,64,35,180,9893,607,97175775,4,1
13193,ply,plY,12,8,4,6,6,ply,1,3,345,4,41,14,16,340,20,1826809,4,1
15735,sit,sIt,36,28,8,25,11,sit,1,3,444,4,88,45,15879,24780,6613,19803302,4,1
13250,pollster,polstX,3,2,1,3,0,pollster,2,6,471,9,8,3,0,739,324,199553,7,2
10679,menace,mEn|s,2,2,0,2,0,menace,2,5,649,7,16,6,190,906,176,1724011,6,1
16127,spiral,spYrL,2,1,1,0,2,spiral,2,6,537,7,5,3,91,2392,160,4382247,7,2
16523,study,st^di,6,4,2,2,4,study,2,5,549,6,18,5,2501,90030,5262,152983170,6,1
9409,jump,J^mp,8,8,0,8,0,jump,1,4,373,5,18,11,3561,10080,2445,44142166,5,1
2276,budge,b^J,15,14,1,4,11,budge,1,3,348,6,43,16,104,583,86,418361,4,1
9042,internal,IntRnL,5,2,3,2,3,internal,3,7,474,9,4,3,502,14226,1344,52519712,8,3
18929,whence,hwEns,2,0,2,1,1,whence,1,4,479,5,32,2,53,270,13,1196735,5,1
11263,mumble,m^mbL,6,5,1,6,0,mumble,2,6,373,7,12,10,40,230,15,205590,7,1
5258,drawl,drcl,9,8,1,4,5,drawl,1,4,422,6,29,7,4,343,10,113170,5,1
3099,choir,kwYX,3,3,0,1,2,choir,2,4,492,6,17,3,271,2493,444,5156448,5,1
16103,spew,spyu,3,1,2,2,1,spew,1,4,549,5,7,12,24,203,26,337669,5,1
4955,dirt,dRt,15,15,0,12,3,dirt,1,3,297,5,56,14,1310,7616,668,8196433,4,1
15075,said,sEd,21,17,4,16,5,said,1,3,519,5,84,31,56531,567945,105049,315601361,4,1
7917,hip,hIp,28,27,1,19,9,hip,1,3,280,4,68,30,786,7043,914,26833132,4,1
15550,shed,SEd,17,16,1,14,3,shed,1,3,453,5,62,23,560,4612,573,6721387,4,1
19277,young,y^G,7,7,0,7,0,young,1,3,373,6,35,8,12402,88434,17701,136350267,4,1
18824,washer,wcSX,3,2,1,0,3,washer,2,4,536,7,16,14,104,519,42,5545568,5,2
15101,salute,sxlut,3,3,0,2,1,salute,2,5,581,7,5,3,370,1087,215,1829803,6,1
14581,rent,rEnt,17,15,2,12,5,rent,1,4,485,5,63,36,1762,5797,835,50768193,5,1
16625,suck,s^k,25,20,5,15,10,suck,1,3,406,5,80,28,1779,1616,213,22523935,4,1
12348,pansy,p@nzi,1,1,0,0,1,pansy,2,5,440,5,16,8,99,102,4,420775,6,1
13185,plus,pl^s,6,5,1,1,5,plus,1,4,418,5,33,14,2399,22795,5076,94737923,5,1
12787,person,pRsN,4,2,2,1,3,person,2,5,449,7,25,19,10857,67736,21357,146754599,6,1
12831,petal,pEtL,12,9,3,6,6,petal,2,5,337,6,36,8,45,273,8,896103,6,1
18734,wad,wad,22,17,5,17,5,wad,1,3,337,4,70,38,89,570,24,577013,4,1
9321,jet,JEt,20,17,3,14,6,jet,1,3,350,4,74,30,721,5757,1077,16680047,4,1
10124,lose,luz,17,14,3,9,8,lose,1,3,499,5,145,47,8382,21791,6458,24140555,4,1
9901,life,lYf,20,18,2,9,11,life,1,3,394,5,54,24,40629,185450,42022,306574576,4,1
