from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
13225,13228,knock,knocks,nak,naks,insert,3
13226,13229,knocked,knot,nakt,nat,delete,2
13226,15814,knocked,not,nakt,nat,delete,2
13229,13231,knot,knots,nat,nats,insert,3
13229,15821,knot,notched,nat,naCt,insert,2
13231,15510,knots,nazi,nats,natsi,insert,4
13231,15814,knots,not,nats,nat,delete,3
13232,13237,know,known,no,non,insert,2
13232,13238,know,knows,no,noz,insert,2
13232,15721,know,node,no,nod,insert,2
13232,15783,know,nope,no,nop,insert,2
13232,15802,know,nose,no,noz,insert,2
13232,15824,know,note,no,not,insert,2
13232,16537,know,owe,no,o,delete,0
13232,21979,know,snow,no,sno,insert,0
13234,16540,knowing,owing,noIN,oIN,delete,0
13234,21989,knowing,snowing,noIN,snoIN,insert,0
13237,15712,known,no,non,no,delete,2
13237,16544,known,own,non,on,delete,0
13238,15712,knows,no,noz,no,delete,2
13238,15722,knows,nodes,noz,nodz,insert,2
13238,15813,knows,nosy,noz,nozi,insert,3
13238,16539,knows,owes,noz,oz,delete,0
13238,21992,knows,snows,noz,snoz,insert,0
13241,13242,koala,koalas,koal^,koal^z,insert,5
13244,13245,korean,koreans,kri^n,kri^nz,insert,5
13247,20360,kraut,rout,kr$t,r$t,delete,0
13247,20361,kraut,route,kr$t,r$t,delete,0
13250,13251,kuwaiti,kuwaitis,kuweti,kuwetiz,insert,6
13252,21741,lab,slab,l&b,sl&b,insert,0
13253,13254,label,labeled,leb^l,leb^ld,insert,5
13253,13256,label,labelled,leb^l,leb^ld,insert,5
13253,13257,label,labels,leb^l,leb^lz,insert,5
13258,13263,labor,labors,lebR,lebRz,insert,4
13258,13432,labor,layer,lebR,leR,delete,2
13259,13260,laboratories,laboratory,l&br^t>riz,l&br^t>ri,delete,9
13261,13263,laborers,labors,lebRRz,lebRz,delete,4
13263,13264,labors,labour,lebRz,lebR,delete,4
13263,13434,labors,layers,lebRz,leRz,delete,2
13264,13432,labour,layer,lebR,leR,delete,2
13266,13300,lace,lakes,les,leks,insert,2
13266,13430,lace,lay,les,le,delete,2
13266,17510,lace,place,les,ples,insert,0
13269,13270,laceration,lacerations,l&sReS^n,l&sReS^nz,insert,8
13271,17517,laces,places,les^z,ples^z,insert,0
13272,13274,lack,lacked,l&k,l&kt,insert,3
13272,13428,lack,lax,l&k,l&ks,insert,3
13272,17557,lack,plaque,l&k,pl&k,insert,0
13272,21743,lack,slack,l&k,sl&k,insert,0
13282,13283,lad,ladder,l&d,l&dR,insert,3
13282,13285,lad,laddie,l&d,l&di,insert,3
13282,13293,lad,lagged,l&d,l&gd,insert,2
13282,13317,lad,land,l&d,l&nd,insert,2
13282,17524,lad,plaid,l&d,pl&d,insert,0
13283,13284,ladder,ladders,l&dR,l&dRz,insert,4
13287,13288,ladies,lady,lediz,ledi,delete,4
13288,13296,lady,laid,ledi,led,delete,3
13288,13431,lady,layed,ledi,led,delete,3
13292,13293,lag,lagged,l&g,l&gd,insert,3
13292,13295,lag,lags,l&g,l&gz,insert,3
13296,13430,laid,lay,led,le,delete,2
13296,13433,laid,layered,led,leRd,insert,2
13299,13300,lake,lakes,lek,leks,insert,3
13299,13430,lake,lay,lek,le,delete,2
13299,21748,lake,slake,lek,slek,insert,0
13302,13309,lamb,lamp,l&m,l&mp,insert,3
13302,21750,lamb,slam,l&m,sl&m,insert,0
13304,13430,lame,lay,lem,le,delete,2
13309,13312,lamp,lamps,l&mp,l&mps,insert,4
13309,13348,lamp,lap,l&mp,l&p,delete,2
13312,13352,lamps,laps,l&mps,l&ps,delete,2
13312,13353,lamps,lapse,l&mps,l&ps,delete,2
13314,13315,lance,lancer,l&ns,l&nsR,insert,4
13317,13333,land,lands,l&nd,l&ndz,insert,4
13317,17543,land,planned,l&nd,pl&nd,insert,0
13320,13321,landfill,landfills,l&ndfIl,l&ndfIlz,insert,7
13322,13323,landing,landings,l&ndIN,l&ndINz,insert,6
13325,13326,landlord,landlords,l&ndl>rd,l&ndl>rdz,insert,8
13328,13329,landmark,landmarks,l&ndmark,l&ndmarks,insert,8
13334,13335,landscape,landscapes,l&nskep,l&nskeps,insert,7
13339,13340,lane,lanes,len,lenz,insert,3
13339,13430,lane,lay,len,le,delete,2
13339,17526,lane,plain,len,plen,insert,0
13339,17535,lane,plane,len,plen,insert,0
13340,13441,lanes,lays,lenz,lez,delete,2
13340,17529,lanes,plains,lenz,plenz,insert,0
13340,17536,lanes,planes,lenz,plenz,insert,0
13343,13344,languish,languished,l&NgwIS,l&NgwISt,insert,7
13346,13347,lantern,lanterns,l&ntRn,l&ntRnz,insert,6
13348,13352,lap,laps,l&p,l&ps,insert,3
13348,13353,lap,lapse,l&p,l&ps,insert,3
13348,21762,lap,slap,l&p,sl&p,insert,0
13351,21765,lapping,slapping,l&pIN,sl&pIN,insert,0
13352,13354,laps,lapsed,l&ps,l&pst,insert,4
13352,21766,laps,slaps,l&ps,sl&ps,insert,0
13353,13354,lapse,lapsed,l&ps,l&pst,insert,4
13353,21766,lapse,slaps,l&ps,sl&ps,insert,0
13354,13373,lapsed,last,l&pst,l&st,delete,2
13358,13359,lard,larder,lard,lardR,insert,4
13360,13362,large,larger,larJ,larJR,insert,4
13360,13882,large,lodge,larJ,laJ,delete,2
13364,13365,lark,larks,lark,larks,insert,4
13364,13869,lark,lock,lark,lak,delete,2
13365,13875,larks,locks,larks,laks,delete,2
13368,13369,laser,lasers,lezR,lezRz,insert,4
13368,13432,laser,layer,lezR,leR,delete,2
13368,13441,laser,lays,lezR,lez,delete,3
13369,13434,lasers,layers,lezRz,leRz,delete,2
13370,21768,lash,slash,l&S,sl&S,insert,0
13373,13377,last,lasts,l&st,l&sts,insert,4
13381,13385,late,later,let,letR,insert,3
13381,13430,late,lay,let,le,delete,2
13381,13439,late,layout,let,le$t,insert,2
13381,17568,late,plate,let,plet,insert,0
13381,21770,late,slate,let,slet,insert,0
13385,13432,later,layer,letR,leR,delete,2
13395,13401,latter,laughter,l&tR,l&ftR,insert,2
13395,17577,latter,platter,l&tR,pl&tR,insert,0
13396,13398,laugh,laughed,l&f,l&ft,insert,3
13396,13400,laugh,laughs,l&f,l&fs,insert,3
13398,13401,laughed,laughter,l&ft,l&ftR,insert,4
13402,13403,launch,launched,l>nC,l>nCt,insert,4
13402,13421,launch,lawn,l>nC,l>n,delete,3
13405,13406,launching,launchings,l>nCIN,l>nCINz,insert,6
13411,16214,laurel,oral,l>r^l,>r^l,delete,0
13415,13869,law,lock,la,lak,insert,2
13415,13882,law,lodge,la,laJ,insert,2
13415,13968,law,lot,la,lat,insert,2
13421,13422,lawn,lawns,l>n,l>nz,insert,3
13422,13423,lawns,laws,l>nz,l>z,delete,2
13423,13900,laws,logs,l>z,l>gz,insert,2
13424,13425,lawsuit,lawsuits,l>sut,l>suts,insert,5
13424,13967,lawsuit,lost,l>sut,l>st,delete,3
13426,13427,lawyer,lawyers,l%R,l%Rz,insert,3
13428,17558,lax,plaques,l&ks,pl&ks,insert,0
13428,21746,lax,slacks,l&ks,sl&ks,insert,0
13430,13431,lay,layed,le,led,insert,2
13430,13432,lay,layer,le,leR,insert,2
13430,13441,lay,lays,le,lez,insert,2
13430,17579,lay,play,le,ple,insert,0
13430,21780,lay,slay,le,sle,insert,0
13430,21795,lay,sleigh,le,sle,insert,0
13431,13433,layed,layered,led,leRd,insert,2
13432,13433,layer,layered,leR,leRd,insert,3
13432,13434,layer,layers,leR,leRz,insert,3
13432,17583,layer,player,leR,pleR,insert,0
13434,13441,layers,lays,leRz,lez,delete,2
13434,17584,layers,players,leRz,pleRz,insert,0
13435,17592,laying,playing,leIN,pleIN,insert,0
13437,13438,layoff,layoffs,le>f,le>fs,insert,4
13437,17594,layoff,playoff,le>f,ple>f,insert,0
13438,17595,layoffs,playoffs,le>fs,ple>fs,insert,0
13441,13442,lays,lazy,lez,lezi,insert,3
13441,17598,lays,plays,lez,plez,insert,0
13444,13447,lead,leader,lid,lidR,insert,3
13444,13453,lead,leads,lid,lidz,insert,3
13444,13468,lead,leaned,lid,lind,insert,2
13444,13508,lead,leered,lid,lird,insert,2
13444,17605,lead,plead,lid,plid,insert,0
13447,13449,leader,leaders,lidR,lidRz,insert,4
13449,13453,leaders,leads,lidRz,lidz,delete,3
13451,13452,leading,leadings,lidIN,lidINz,insert,5
13451,17607,leading,pleading,lidIN,plidIN,insert,0
13453,17608,leads,pleads,lidz,plidz,insert,0
13454,13455,leaf,leafed,lif,lift,insert,3
13454,13460,leaf,leafy,lif,lifi,insert,3
13458,13459,leaflet,leaflets,lifl^t,lifl^ts,insert,6
13461,13462,league,leagues,lig,ligz,insert,3
13464,13506,leaked,leek,likt,lik,delete,3
13466,13482,leaks,lease,liks,lis,delete,2
13466,13506,leaks,leek,liks,lik,delete,3
13467,13468,lean,leaned,lin,lind,insert,3
13467,13470,lean,leans,lin,linz,insert,3
13467,13616,lean,liane,lin,li&n,insert,2
13468,13653,leaned,lien,lind,lin,delete,3
13470,13653,leans,lien,linz,lin,delete,3
13471,13472,leap,leaped,lip,lipt,insert,3
13471,21784,leap,sleep,lip,slip,insert,0
13473,21786,leaping,sleeping,lipIN,slipIN,insert,0
13474,13584,leapt,let,lEpt,lEt,delete,2
13474,21797,leapt,slept,lEpt,slEpt,insert,0
13475,13476,learn,learned,lRn,lRnd,insert,3
13475,13477,learn,learner,lRn,lRnR,insert,3
13475,13480,learn,learns,lRn,lRnz,insert,3
13475,13481,learn,learnt,lRn,lRnt,insert,3
13477,13478,learner,learners,lRnR,lRnRz,insert,4
13478,13480,learners,learns,lRnRz,lRnz,delete,3
13480,25528,learns,urns,lRnz,Rnz,delete,0
13482,13483,lease,leased,lis,list,insert,3
13482,13488,lease,least,lis,list,insert,3
13482,13507,lease,leeks,lis,liks,insert,2
13489,13490,leather,leathered,lEDR,lEDRd,insert,4
13492,13494,leave,leaves,liv,livz,insert,3
13492,21792,leave,sleeve,liv,sliv,insert,0
13494,21794,leaves,sleeves,livz,slivz,insert,0
13497,13498,lecture,lectured,lEkCR,lEkCRd,insert,5
13497,13499,lecture,lecturer,lEkCR,lEkCRR,insert,5
13497,13501,lecture,lectures,lEkCR,lEkCRz,insert,5
13499,13500,lecturer,lecturers,lEkCRR,lEkCRRz,insert,6
13500,13501,lecturers,lectures,lEkCRRz,lEkCRz,delete,5
13502,13529,led,legged,lEd,lEgd,insert,2
13502,13554,led,lend,lEd,lEnd,insert,2
13502,21781,led,sled,lEd,slEd,insert,0
13504,13505,ledge,ledger,lEJ,lEJR,insert,3
13504,17620,ledge,pledge,lEJ,plEJ,insert,0
13505,13528,ledger,legers,lEJR,lEJRz,insert,4
13506,13507,leek,leeks,lik,liks,insert,3
13506,21783,leek,sleek,lik,slik,insert,0
13512,13584,left,let,lEft,lEt,delete,2
13514,13515,leftover,leftovers,lEftovR,lEftovRz,insert,7
13517,13529,leg,legged,lEg,lEgd,insert,3
13517,13547,leg,legs,lEg,lEgz,insert,3
13518,13519,legacies,legacy,lEg^siz,lEg^si,delete,6
13520,13524,legal,legally,lig^l,lig^li,insert,5
13522,13523,legalize,legalized,lig^l#z,lig^l#zd,insert,7
13525,13527,legend,legends,lEJ^nd,lEJ^ndz,insert,6
13533,13535,legion,legions,liJ^n,liJ^nz,insert,5
13538,13539,legislator,legislators,lEJ^sletR,lEJ^sletRz,insert,9
13554,13555,lend,lender,lEnd,lEndR,insert,4
13554,13558,lend,lends,lEnd,lEndz,insert,4
13555,13556,lender,lenders,lEndR,lEndRz,insert,5
13555,21796,lender,slender,lEndR,slEndR,insert,0
13556,13558,lenders,lends,lEndRz,lEndz,delete,4
13558,13569,lends,lens,lEndz,lEnz,delete,3
13559,13566,length,lengthy,lENT,lENTi,insert,4
13570,13584,lent,let,lEnt,lEt,delete,2
13572,13573,leopard,leopards,lEpRd,lEpRdz,insert,5
13574,13575,lesbian,lesbians,lEzbi^n,lEzbi^nz,insert,7
13576,13577,lesion,lesions,liZ^n,liZ^nz,insert,5
13578,13580,less,lesser,lEs,lEsR,insert,3
13578,13583,less,lest,lEs,lEst,insert,3
13578,13586,less,lets,lEs,lEts,insert,2
13579,13582,lessen,lessons,lEs^n,lEs^nz,insert,5
13581,13582,lesson,lessons,lEs^n,lEs^nz,insert,5
13583,13584,lest,let,lEst,lEt,delete,2
13584,13586,let,lets,lEt,lEts,insert,3
13584,16111,let,omelette,lEt,alEt,insert,0
13586,13594,lets,lettuce,lEts,lEt^s,insert,3
13589,13593,lettering,letting,lEtRIN,lEtIN,delete,3
13596,13597,levee,levees,lEvi,lEviz,insert,4
13596,13606,levee,levied,lEvi,lEvid,insert,4
13596,13607,levee,levies,lEvi,lEviz,insert,4
13597,13611,levees,levy,lEviz,lEvi,delete,4
13598,13599,level,leveled,lEv^l,lEv^ld,insert,5
13598,13600,level,levelled,lEv^l,lEv^ld,insert,5
13598,13601,level,levels,lEv^l,lEv^lz,insert,5
13602,13604,lever,levers,lEvR,lEvRz,insert,4
13606,13611,levied,levy,lEvid,lEvi,delete,4
13607,13611,levies,levy,lEviz,lEvi,delete,4
13613,13619,liable,libel,l#^b^l,l#b^l,delete,2
13616,13653,liane,lien,li&n,lin,delete,2
13617,13651,liar,lie,l#R,l#,delete,2
13617,13681,liar,lighter,l#R,l#tR,insert,2
13617,13743,liar,liner,l#R,l#nR,insert,2
13619,13777,libel,lisle,l#b^l,l#^l,delete,2
13621,13625,liberal,liberally,lIbr^l,lIbr^li,insert,6
13621,13626,liberal,liberals,lIbr^l,lIbr^lz,insert,6
13624,13626,liberalize,liberals,lIbr^l#z,lIbr^lz,delete,6
13631,13632,libertarian,libertarians,lIbRtEri^n,lIbRtEri^nz,insert,10
13633,13634,liberties,liberty,lIbRtiz,lIbRti,delete,6
13636,13637,librarian,librarians,l#brEri^n,l#brEri^nz,insert,9
13638,13639,libraries,library,l#brEriz,l#brEri,delete,7
13641,13651,lice,lie,l#s,l#,delete,2
13641,13690,lice,lights,l#s,l#ts,insert,2
13641,13699,lice,likes,l#s,l#ks,insert,2
13641,21799,lice,slice,l#s,sl#s,insert,0
13642,13643,license,licensed,l#s^ns,l#s^nst,insert,6
13646,13757,licked,linked,lIkt,lINkt,insert,2
13646,13790,licked,lit,lIkt,lIt,delete,2
13647,13758,licking,linking,lIkIN,lINkIN,insert,2
13648,13650,lid,lids,lId,lIdz,insert,3
13648,13819,lid,lived,lId,lIvd,insert,2
13648,21806,lid,slid,lId,slId,insert,0
13651,13652,lie,lied,l#,l#d,insert,2
13651,13654,lie,lies,l#,l#z,insert,2
13651,13658,lie,life,l#,l#f,insert,2
13651,13676,lie,light,l#,l#t,insert,2
13651,13693,lie,like,l#,l#k,insert,2
13651,13711,lie,lime,l#,l#m,insert,2
13651,13729,lie,line,l#,l#n,insert,2
13651,13818,lie,live,l#,l#v,insert,2
13651,14075,lie,lyre,l#,l#r,insert,2
13651,17665,lie,ply,l#,pl#,insert,0
13651,21869,lie,sly,l#,sl#,insert,0
13652,13738,lied,lined,l#d,l#nd,insert,2
13652,17625,lied,plied,l#d,pl#d,insert,0
13652,21807,lied,slide,l#d,sl#d,insert,0
13654,13745,lies,lines,l#z,l#nz,insert,2
13654,13826,lies,lives,l#z,l#vz,insert,2
13655,13942,lieu,loose,lu,lus,insert,2
13655,13948,lieu,loot,lu,lut,insert,2
13655,13960,lieu,lose,lu,luz,insert,2
13655,21798,lieu,slew,lu,slu,insert,0
13656,13657,lieutenant,lieutenants,lutEn^nt,lutEn^nts,insert,8
13663,13664,lifeguard,lifeguards,l#fgard,l#fgardz,insert,7
13669,13670,lifestyle,lifestyles,l#fst#l,l#fst#lz,insert,7
13672,13675,lift,lifts,lIft,lIfts,insert,4
13672,13790,lift,lit,lIft,lIt,delete,2
13676,13681,light,lighter,l#t,l#tR,insert,3
13676,13690,light,lights,l#t,l#ts,insert,3
13676,13694,light,liked,l#t,l#kt,insert,2
13676,17626,light,plight,l#t,pl#t,insert,0
13676,21809,light,slight,l#t,sl#t,insert,0
13678,13680,lighted,lightened,l#t^d,l#t^nd,insert,4
13679,13680,lighten,lightened,l#t^n,l#t^nd,insert,5
13679,13763,lighten,lion,l#t^n,l#^n,delete,2
13681,13682,lighter,lighters,l#tR,l#tRz,insert,4
13681,21810,lighter,slighter,l#tR,sl#tR,insert,0
13683,21811,lightest,slightest,l#t^st,sl#t^st,insert,0
13686,13689,lighting,lightning,l#tIN,l#tnIN,insert,3
13686,14072,lighting,lying,l#tIN,l#IN,delete,2
13687,21812,lightly,slightly,l#tli,sl#tli,insert,0
13689,13753,lightning,lining,l#tnIN,l#nIN,delete,2
13693,13694,like,liked,l#k,l#kt,insert,3
13693,13699,like,likes,l#k,l#ks,insert,3
13701,14072,liking,lying,l#kIN,l#IN,delete,2
13702,13703,lilac,lilacs,l#l&k,l#l&ks,insert,5
13704,13706,lilies,lily,lIliz,lIli,delete,4
13707,13710,limb,limbs,lIm,lImz,insert,3
13707,13722,limb,limo,lIm,lImo,insert,3
13707,13725,limb,limp,lIm,lImp,insert,3
13707,21813,limb,slim,lIm,slIm,insert,0
13709,13722,limbo,limo,lImbo,lImo,delete,3
13716,13721,limit,limits,lIm^t,lIm^ts,insert,5
13717,13718,limitation,limitations,lImIteS^n,lImIteS^nz,insert,9
13723,13724,limousine,limousines,lIm^zin,lIm^zinz,insert,7
13725,13726,limp,limped,lImp,lImpt,insert,4
13725,13728,limp,limps,lImp,lImps,insert,4
13725,13766,limp,lip,lImp,lIp,delete,2
13728,13768,limps,lips,lImps,lIps,delete,2
13729,13738,line,lined,l#n,l#nd,insert,3
13729,13743,line,liner,l#n,l#nR,insert,3
13729,13745,line,lines,l#n,l#nz,insert,3
13729,13763,line,lion,l#n,l#^n,insert,2
13735,13736,lineback,linebacker,l#nb&k,l#nb&kR,insert,6
13736,13737,linebacker,linebackers,l#nb&kR,l#nb&kRz,insert,7
13741,13742,linen,linens,lIn^n,lIn^nz,insert,5
13743,13744,liner,liners,l#nR,l#nRz,insert,4
13744,13745,liners,lines,l#nRz,l#nz,delete,3
13745,13765,lines,lions,l#nz,l#^nz,insert,2
13753,14072,lining,lying,l#nIN,l#IN,delete,2
13754,13757,link,linked,lINk,lINkt,insert,4
13754,13759,link,links,lINk,lINks,insert,4
13762,13790,lint,lit,lInt,lIt,delete,2
13762,14074,lint,lynched,lInt,lInCt,insert,3
13763,13765,lion,lions,l#^n,l#^nz,insert,4
13766,13768,lip,lips,lIp,lIps,insert,3
13766,21818,lip,slip,lIp,slIp,insert,0
13768,21824,lips,slips,lIps,slIps,insert,0
13770,13774,liquid,liquids,lIkw^d,lIkw^dz,insert,6
13772,13773,liquidation,liquidations,lIkwIdeS^n,lIkwIdeS^nz,insert,10
13775,21804,liquor,slicker,lIkR,slIkR,insert,0
13777,14027,lisle,lull,l#^l,l^l,delete,1
13778,13789,list,lists,lIst,lIsts,insert,4
13778,13790,list,lit,lIst,lIt,delete,2
13780,13781,listen,listened,lIs^n,lIs^nd,insert,5
13780,13785,listen,listens,lIs^n,lIs^nz,insert,5
13782,13783,listener,listeners,lIsnR,lIsnRz,insert,5
13786,13787,listing,listings,lIstIN,lIstINz,insert,6
13790,13808,lit,litter,lIt,lItR,insert,3
13790,21827,lit,slit,lIt,slIt,insert,0
13793,13812,literal,little,lItR^l,lIt^l,delete,3
13802,13803,litigant,litigants,lItIg^nt,lItIg^nts,insert,8
13808,13810,litter,littered,lItR,lItRd,insert,4
13808,13811,litter,litters,lItR,lItRz,insert,4
13818,13826,live,lives,l#v,l#vz,insert,3
13823,21829,liver,sliver,lIvR,slIvR,insert,0
13829,13830,lizard,lizards,lIzRd,lIzRdz,insert,5
13831,13835,load,loads,lod,lodz,insert,3
13831,13840,load,loaned,lod,lond,insert,2
13831,13997,load,low,lod,lo,delete,2
13831,14002,load,lowered,lod,loRd,insert,2
13831,16040,load,ode,lod,od,delete,0
13831,16538,load,owed,lod,od,delete,0
13831,21846,load,slowed,lod,slod,insert,0
13833,13834,loading,loadings,lodIN,lodINz,insert,5
13835,14009,loads,lows,lodz,loz,delete,2
13836,13837,loaf,loafer,lof,lofR,insert,3
13836,13997,loaf,low,lof,lo,delete,2
13837,14001,loafer,lower,lofR,loR,delete,2
13838,13997,loam,low,lom,lo,delete,2
13839,13840,loan,loaned,lon,lond,insert,3
13839,13841,loan,loans,lon,lonz,insert,3
13839,13997,loan,low,lon,lo,delete,2
13839,16544,loan,own,lon,on,delete,0
13840,13905,loaned,lone,lond,lon,delete,3
13840,16545,loaned,owned,lond,ond,delete,0
13841,13905,loans,lone,lonz,lon,delete,3
13841,13909,loans,loners,lonz,lonRz,insert,3
13841,14009,loans,lows,lonz,loz,delete,2
13841,16551,loans,owns,lonz,onz,delete,0
13842,13997,loath,low,loT,lo,delete,2
13842,15928,loath,oath,loT,oT,delete,0
13842,21839,loath,sloth,loT,sloT,insert,0
13843,13997,loathe,low,loD,lo,delete,2
13844,14009,loaves,lows,lovz,loz,delete,2
13846,13848,lobbied,lobby,labid,labi,delete,4
13847,13848,lobbies,lobby,labiz,labi,delete,4
13853,13855,lobster,lobsters,labstR,labstRz,insert,6
13856,13862,local,locally,lok^l,lok^li,insert,5
13856,13863,local,locals,lok^l,lok^lz,insert,5
13857,13858,locale,locales,lok&l,lok&lz,insert,5
13860,13861,localize,localized,lok^l#z,lok^l#zd,insert,7
13860,13863,localize,locals,lok^l#z,lok^lz,delete,5
13867,13868,location,locations,lokeS^n,lokeS^nz,insert,7
13869,13870,lock,locked,lak,lakt,insert,3
13869,13871,lock,locker,lak,lakR,insert,3
13869,13875,lock,locks,lak,laks,insert,3
13870,13874,locked,lockout,lakt,lak$t,insert,3
13870,13968,locked,lot,lakt,lat,delete,2
13879,13880,locus,locust,lok^s,lok^st,insert,5
13880,14005,locust,lowest,lok^st,lo^st,delete,2
13882,13883,lodge,lodged,laJ,laJd,insert,3
13886,13887,loft,lofty,l>ft,l>fti,insert,4
13886,16078,loft,oft,l>ft,>ft,delete,0
13888,13900,log,logs,l>g,l>gz,insert,3
13894,13896,logistic,logistics,l^JIstIk,l^JIstIks,insert,8
13898,13899,logo,logos,logo,logoz,insert,4
13905,13997,lone,low,lon,lo,delete,2
13905,16544,lone,own,lon,on,delete,0
13906,13908,lonelier,lonely,lonliR,lonli,delete,5
13908,14008,lonely,lowly,lonli,loli,delete,2
13908,16136,lonely,only,lonli,onli,delete,0
13909,14004,loners,lowers,lonRz,loRz,delete,2
13909,16547,loners,owners,lonRz,onRz,delete,0
13911,13914,long,longed,l>N,l>Nd,insert,3
13912,13913,longboat,longbow,l>Nbot,l>Nbo,delete,5
13920,13921,longing,longings,l>NIN,l>NINz,insert,5
13930,13932,looked,lookout,lUkt,lUk$t,insert,3
13934,17648,loomed,plumed,lumd,plumd,insert,0
13936,13960,looms,lose,lumz,luz,delete,2
13936,17649,looms,plumes,lumz,plumz,insert,0
13939,13948,looped,loot,lupt,lut,delete,2
13940,13941,loophole,loopholes,luphol,lupholz,insert,6
13942,13947,loose,looser,lus,lusR,insert,3
13944,13945,loosen,loosened,lus^n,lus^nd,insert,5
13948,13950,loot,looter,lut,lutR,insert,3
13950,13951,looter,looters,lutR,lutRz,insert,4
13953,13954,lope,loped,lop,lopt,insert,3
13953,13997,lope,low,lop,lo,delete,2
13953,21833,lope,slope,lop,slop,insert,0
13955,13957,lord,lords,l>rd,l>rdz,insert,4
13955,13958,lord,lordy,l>rd,l>rdi,insert,4
13955,13959,lord,lore,l>rd,l>r,delete,3
13956,13958,lordly,lordy,l>rdli,l>rdi,delete,4
13959,15925,lore,oar,l>r,>r,delete,0
13959,16211,lore,or,l>r,>r,delete,0
13959,16249,lore,ore,l>r,>r,delete,0
13960,13961,lose,loser,luz,luzR,insert,3
13960,16147,lose,ooze,luz,uz,delete,0
13961,13962,loser,losers,luzR,luzRz,insert,4
13965,13967,loss,lost,l>s,l>st,insert,3
13968,13971,lot,lots,lat,lats,insert,3
13968,17631,lot,plot,lat,plat,insert,0
13968,21838,lot,slot,lat,slat,insert,0
13969,13970,lotion,lotions,loS^n,loS^nz,insert,5
13969,16022,lotion,ocean,loS^n,oS^n,delete,0
13970,16026,lotions,oceans,loS^nz,oS^nz,delete,0
13971,17632,lots,plots,lats,plats,insert,0
13971,21840,lots,slots,lats,slats,insert,0
13974,13975,loud,louder,l$d,l$dR,insert,3
13974,13981,loud,loused,l$d,l$zd,insert,2
13977,13978,loudspeaker,loudspeakers,l$dspikR,l$dspikRz,insert,8
13984,13987,love,loved,l^v,l^vd,insert,3
13984,13992,love,lover,l^v,l^vR,insert,3
13984,13994,love,loves,l^v,l^vz,insert,3
13984,16045,love,of,l^v,^v,delete,0
13984,16104,love,olive,l^v,al^v,insert,0
13989,13991,lovelies,lovely,l^vliz,l^vli,delete,5
13992,13993,lover,lovers,l^vR,l^vRz,insert,4
13993,13994,lovers,loves,l^vRz,l^vz,delete,3
13997,14001,low,lower,lo,loR,insert,2
13997,14009,low,lows,lo,loz,insert,2
13997,16537,low,owe,lo,o,delete,0
13997,21844,low,slow,lo,slo,insert,0
14000,21845,lowdown,slowdown,lod$n,slod$n,insert,0
14001,14002,lower,lowered,loR,loRd,insert,3
14001,14004,lower,lowers,loR,loRz,insert,3
14001,21847,lower,slower,loR,sloR,insert,0
14004,14009,lowers,lows,loRz,loz,delete,2
14005,14062,lowest,lust,lo^st,l^st,delete,1
14008,21849,lowly,slowly,loli,sloli,insert,0
14009,16539,lows,owes,loz,oz,delete,0
14009,21851,lows,slows,loz,sloz,insert,0
14010,14027,loyal,lull,l%^l,l^l,delete,1
14012,14013,loyalties,loyalty,l%^ltiz,l%^lti,delete,6
14017,14020,luck,lucky,l^k,l^ki,insert,3
14024,17640,lug,plug,l^g,pl^g,insert,0
14024,21853,lug,slug,l^g,sl^g,insert,0
14027,14028,lull,lulled,l^l,l^ld,insert,3
