node,ortho,phono,original,replace,delete_insert,pos_l50,pos_m50,Item,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP
3947,coral,kcrL,9,7,2,7,2,coral,2,5,318,6,80,17,121,2371,168,8819801,6
7132,gesture,JEsCX,1,1,0,1,0,gesture,2,5,548,8,6,3,379,3926,384,2211952,6
16231,squid,skwId,4,2,2,1,3,squid,1,5,449,5,4,2,141,835,76,3831988,5
5784,equality,ikwal|ti,1,0,1,1,0,equality,4,8,529,7,1,1,97,3590,370,8778339,4
12938,physics,fIzIks,2,1,1,0,2,physics,2,6,668,8,1,1,482,6003,360,29726685,6
19313,zip,zIp,14,13,1,12,2,zip,1,3,446,4,52,23,389,1981,232,70559906,4
5788,equally,ikwLi,1,0,1,0,1,equally,3,6,517,6,3,0,274,8824,845,10603542,6
13100,plank,pl@Gk,7,5,2,6,1,plank,1,5,430,6,14,15,104,947,115,1265284,6
2476,calorie,k@lXi,3,3,0,3,0,calorie,3,5,589,8,22,2,12,1494,182,2667892,6
11878,offense,xfEns,3,1,2,2,1,offense,2,5,513,8,2,1,840,6029,687,8249726,6
6260,father,faDX,6,5,1,5,1,father,2,4,418,7,15,14,28279,80659,15116,48581480,5
9417,junk,J^Gk,9,8,1,8,1,junk,1,4,411,5,33,17,784,3075,613,6476245,5
18293,valid,v@lxd,5,5,0,4,1,valid,2,5,399,6,7,7,164,3736,547,57099840,6
15156,sate,set,36,26,10,25,11,sate,1,3,504,5,92,38,4,94,15,241366,4
16779,swab,swab,10,8,2,3,7,swab,1,4,581,5,21,13,121,315,54,420847,5
17894,twinkle,twIGkL,2,0,2,2,0,twinkle,2,7,390,8,6,6,157,487,52,815215,8
9012,interior,IntIriX,2,2,0,2,0,interior,4,7,549,9,3,3,267,8758,756,26708813,8
17755,trod,trad,7,5,2,2,5,trod,1,4,449,5,19,8,23,196,7,182743,5
5856,espy,IspY,1,0,1,1,0,espy,2,4,562,5,20,4,2,165,29,144113,5
8985,intense,IntEns,3,3,0,1,2,intense,2,6,543,8,6,2,520,9021,1448,8204888,7
15390,semen,simxn,4,4,0,4,0,semen,2,5,424,6,72,10,201,377,100,1553516,6
13783,property,prapXti,1,0,1,0,1,property,3,7,498,9,3,1,1698,19770,2394,191785541,8
16192,sprint,sprInt,2,1,1,2,0,sprint,1,6,487,7,5,5,36,1547,101,7782311,7
16110,spice,spYs,9,6,3,2,7,spice,1,4,538,6,24,16,270,1765,188,7127714,5
18345,variety,vXYxti,1,1,0,0,1,variety,4,6,589,7,1,1,294,18339,1426,49844591,7
15650,sicken,sIk|n,1,1,0,1,0,sicken,2,5,444,7,28,8,19,56,2,54917,6
2079,boss,bcs,11,11,0,7,4,boss,1,3,395,5,88,47,6339,8232,1624,14442463,4
15204,scandal,sk@ndL,2,0,2,2,0,scandal,2,7,544,8,6,2,414,5146,2310,4315093,8
12607,pedal,pEdL,8,8,0,5,3,pedal,2,5,449,6,37,5,104,1413,96,3763705,6
18481,vessel,vEsL,6,5,1,4,2,vessel,2,5,502,7,24,15,477,3493,310,8794883,6
17661,treadle,trEdL,3,2,1,0,3,treadle,2,6,356,6,16,0,0,35,4,81512,6
13847,proud,prWd,7,6,1,2,5,proud,1,4,377,6,21,2,4265,10752,3382,17169250,5
2844,census,sEns|s,1,1,0,1,0,census,2,6,629,7,1,0,70,4379,574,25385152,7
17556,toy,tO,12,10,2,4,8,toy,1,2,326,4,73,44,859,4278,590,26931464,3
12414,parcel,parsL,3,2,1,0,3,parcel,2,6,414,7,12,3,71,1023,120,6257270,7
446,akin,xkIn,2,1,1,2,0,akin,2,4,395,5,20,20,14,1480,154,1714256,5
7968,holy,holi,8,6,2,4,4,holy,2,4,558,5,95,16,3475,8768,1118,23693122,5
7646,happy,h@pi,3,2,1,1,2,happy,2,4,407,5,31,6,16993,31050,10550,63507173,5
3266,clean,klin,11,8,3,6,5,clean,1,4,374,6,67,11,6183,21825,3760,45385208,5
18912,whaler,hwelX,1,0,1,0,1,whaler,2,4,375,7,75,13,20,106,1,305342,5
7647,harangue,hX@G,2,1,1,1,1,harangue,2,4,463,9,11,2,4,107,16,62839,5
13760,promoter,prxmotX,1,0,1,0,1,promoter,3,7,589,9,3,5,51,656,94,3416706,8
8318,immaterial,ImxtIriL,1,0,1,1,0,immaterial,5,9,630,6,1,0,45,214,22,459140,5
18950,whiff,hwIf,7,7,0,0,7,whiff,1,3,338,6,67,2,127,665,42,249083,4
7990,honey,h^ni,9,8,1,5,4,honey,2,4,305,6,57,29,15325,7288,1030,9983411,5
10764,meter,mitX,11,8,3,8,3,meter,2,4,599,6,68,26,317,4244,389,22874915,5
5378,dusk,d^sk,9,8,1,6,3,dusk,1,4,378,5,29,17,61,1927,84,1902302,5
15327,season,sizN,3,2,1,1,2,season,2,5,474,7,24,11,1605,48653,4726,76447399,6
18664,vocation,vokeS|n,3,2,1,3,0,vocation,3,7,604,9,4,5,42,838,31,935670,8
5644,enamel,In@mL,1,1,0,0,1,enamel,3,6,451,7,3,1,29,631,19,2510773,7
1869,bitten,bItN,10,8,2,7,3,bitten,2,5,539,7,58,11,188,846,134,821475,5
10219,macaw,mxkc,1,1,0,0,1,macaw,2,4,520,6,25,5,12,99,4,262324,5
18298,valley,v@li,11,10,1,9,2,valley,2,4,382,7,63,22,1275,16110,1367,61698110,5
186,acre,ekX,3,1,2,2,1,acre,2,3,558,5,55,17,93,4231,260,6661571,4
5498,eighty,eti,4,1,3,1,3,eighty,2,3,389,7,66,11,129,3390,783,2385976,4
12898,phoneme,fonim,1,0,1,0,1,phoneme,2,5,485,8,5,2,0,270,4,236822,6
15022,rusk,r^sk,8,7,1,6,2,rusk,1,4,379,5,35,16,24,194,47,489388,5
11890,offing,cfIG,3,2,1,2,1,offing,2,4,497,5,7,2,16,208,30,154728,4
5917,evasion,IveZ|n,1,0,1,1,0,evasion,3,6,538,8,2,2,59,528,115,932025,7
17706,trickle,trIkL,7,5,2,5,2,trickle,2,6,449,8,15,6,16,1185,244,716225,7
1284,auditory,cd|tori,1,0,1,1,0,auditory,4,7,540,8,2,2,27,1447,40,1706299,8
18894,well,wEl,31,22,9,20,11,well,1,3,391,5,131,36,152523,350260,173958,362103243,4
16989,tar,tar,20,16,4,15,5,tar,1,3,398,4,101,53,160,1560,139,6820909,4
10554,matrimonial,m@trxmoniL,2,1,1,1,1,matrimonial,5,11,772,9,1,2,15,131,20,977357,10
16433,straight,stret,8,4,4,1,7,straight,1,5,467,9,22,2,6244,22886,4628,32554215,6
7525,gut,g^t,24,20,4,17,7,gut,1,3,384,4,66,28,497,2991,585,2982775,4
12088,ounce,Wns,3,0,3,3,0,ounce,1,3,449,6,10,12,206,3693,215,3268355,4
1121,ask,@sk,8,3,5,5,3,ask,1,3,409,4,34,20,24640,57880,23076,106411449,4
12557,patron,petrxn,1,1,0,1,0,patron,2,6,499,7,5,10,158,1531,141,2892996,7
1268,auction,ckS|n,2,2,0,2,0,auction,2,5,439,8,7,4,454,2976,461,44619724,6
19273,yokel,yokL,4,3,1,2,2,yokel,2,5,459,6,0,6,16,25,2,58740,6
15580,ship,SIp,19,19,0,15,4,ship,1,3,397,5,84,24,5043,15354,2201,60651686,4
14594,repent,rIpEnt,2,2,0,2,0,repent,2,6,477,7,3,8,123,225,37,824802,7
6172,fail,fel,37,33,4,28,9,fail,1,3,440,5,135,33,1254,7954,1458,30146568,4
2252,bruise,bruz,10,8,2,3,7,bruise,1,4,447,7,68,6,165,531,74,388443,5
2826,cello,CElo,5,5,0,5,0,cello,2,4,416,6,23,19,95,589,68,2358848,5
7668,harp,harp,10,8,2,2,8,harp,1,4,301,5,44,30,134,615,83,2550236,5
428,aground,xgrWnd,2,0,2,2,0,aground,2,6,517,5,1,3,25,229,30,166844,4
14604,replete,rIplit,2,1,1,1,1,replete,2,6,475,6,1,1,8,525,26,405157,5
1056,arrange,xrenJ,3,1,2,2,1,arrange,2,4,646,8,11,3,791,3162,243,7727860,5
11013,modulate,maJxlet,1,0,1,0,1,modulate,3,7,559,9,1,2,5,130,2,452499,8
9630,lancer,l@nsX,3,1,2,2,1,lancer,2,5,668,7,19,14,22,89,14,1096622,6
2660,carnal,karnL,5,3,2,2,3,carnal,2,6,347,6,25,6,61,203,7,550376,6
9967,link,lIGk,17,10,7,14,3,link,1,4,330,5,58,41,609,9673,1333,240412757,5
10995,model,madL,9,9,0,8,1,model,2,5,307,6,28,19,1635,42175,2736,161212032,6
4632,delta,dEltx,1,0,1,0,1,delta,2,5,328,6,7,7,425,4225,494,28053919,6
12648,penchant,pEnC|nt,3,1,2,2,1,penchant,2,7,476,5,2,1,27,695,40,431194,4
14411,reddish,rEdIS,2,2,0,2,0,reddish,2,5,397,6,12,2,10,807,21,850815,5
6422,final,fYnL,6,4,2,3,3,final,2,5,450,6,19,5,2533,31644,6006,97654851,6
12275,pal,p@l,20,19,1,10,10,pal,1,3,469,4,82,47,2937,1803,312,9995683,4
7890,hiding,hYdIG,3,3,0,3,0,hiding,2,5,488,4,16,9,2207,4950,1223,4565153,6
11064,money,m^ni,10,10,0,6,4,money,2,4,340,6,80,22,32679,104788,36865,190213104,5
808,antic,@ntIk,2,1,1,1,1,antic,2,5,453,6,8,8,4,77,5,148766,6
15404,senate,sEn|t,5,3,2,3,2,senate,2,5,417,7,24,2,331,25661,13336,34303220,6
14446,reform,rIform,2,1,1,1,1,reform,2,6,557,7,2,4,184,21029,6775,22752959,7
18845,watery,wctXi,1,0,1,0,1,watery,3,5,470,6,6,4,36,835,24,630703,5
16834,sword,sord,13,11,2,9,4,sword,1,4,559,6,49,7,1335,3323,259,8845283,5
16177,spot,spat,13,10,3,5,8,spot,1,4,542,5,33,14,3140,17227,2137,26758818,5
8481,in,In,26,12,14,17,9,in,1,2,292,3,119,58,498444,4677345,956546,8469414438,3
14987,rum,r^m,29,23,6,20,9,rum,1,3,295,4,115,41,382,1229,149,2255735,4
4169,creole,kriol,3,2,1,2,1,creole,2,5,491,7,6,2,55,681,56,2277595,6
17340,ticket,tIk|t,4,3,1,4,0,ticket,2,5,444,7,8,8,2324,8125,2215,28768655,6
3895,converse,kxnvRs,2,2,0,0,2,converse,2,6,570,9,5,4,66,618,39,2554939,7
17714,trifle,trYfL,4,2,2,2,2,trifle,2,6,475,7,6,4,107,299,12,354770,7
11868,ode,od,24,12,12,13,11,ode,1,2,334,4,100,34,41,355,33,1648112,3
13994,purse,pRs,19,16,3,11,8,purse,1,3,400,6,59,15,1008,3692,422,5489934,4
13366,post,post,15,13,2,10,5,post,1,4,490,5,33,35,1654,32375,6271,392967450,5
13658,prison,prIzN,3,1,2,1,2,prison,2,6,444,7,9,6,3368,17698,6084,15837188,7
15991,song,scG,11,10,1,8,3,song,1,3,507,5,59,35,4778,17778,5535,65843143,4
5103,diva,divx,1,1,0,1,0,diva,2,4,457,5,21,15,78,662,106,2719065,5
16292,start,start,7,4,3,2,5,start,1,5,474,6,32,18,17345,62495,18955,161934195,6
668,amuse,xmyuz,3,2,1,3,0,amuse,2,5,668,6,6,5,133,340,23,556542,6
3802,construct,kxnstr^kt,1,1,0,0,1,construct,2,9,583,10,4,3,74,4592,156,8472340,10
13948,punch,p^nC,8,7,1,6,2,punch,1,4,370,6,14,8,1514,3872,631,6873557,5
13699,prod,prad,9,7,2,4,5,prod,1,4,443,5,27,17,35,318,47,3500701,5
13812,prospect,praspEkt,1,0,1,0,1,prospect,2,8,678,9,2,3,178,5197,810,7106121,9
11574,ninety,nYnti,1,0,1,0,1,ninety,2,5,500,7,5,2,142,3069,720,2587226,6
9835,lest,lEst,23,20,3,17,6,lest,1,4,444,5,59,37,100,1157,74,1921747,5
14592,repeat,rIpit,3,2,1,1,2,repeat,2,5,413,7,9,5,1684,7027,1122,14026113,6
10640,medley,mEdli,2,2,0,0,2,medley,2,5,432,6,20,9,32,536,44,1717954,5
16198,spry,sprY,5,2,3,1,4,spry,1,4,566,4,8,5,32,141,9,217147,5
3903,conviction,kxnvIkS|n,1,1,0,1,0,conviction,3,9,613,11,2,2,303,4315,1094,5818769,10
7195,glance,gl@ns,3,1,2,1,2,glance,1,5,569,7,10,5,175,4932,165,15569875,6
2494,came,kem,24,21,3,15,9,came,1,3,282,5,97,33,23650,106661,28026,73291509,4
2882,certain,sRtN,4,4,0,3,1,certain,2,5,537,8,29,2,4354,42058,9555,73108213,6
11409,native,netIv,1,1,0,1,0,native,2,5,442,7,2,2,421,20238,1038,35161852,6
16970,tank,t@Gk,16,11,5,11,5,tank,1,4,327,5,48,29,1306,7358,1306,22073920,5
6161,factor,f@ktX,2,0,2,1,1,factor,2,5,512,7,19,4,370,18689,2870,38741396,6
7661,harm,harm,9,8,1,3,6,harm,1,4,440,5,40,30,1621,7124,1524,10026586,5
11278,murmur,mRmX,4,4,0,1,3,murmur,2,4,609,7,19,1,48,706,19,472146,5
10412,mansion,m@nC|n,1,1,0,1,0,mansion,2,6,537,8,8,5,329,2842,464,4019687,5
5327,duck,d^k,25,22,3,13,12,duck,1,3,445,5,98,29,1263,3639,615,8287612,4
5609,emigrate,Emxgret,2,1,1,1,1,emigrate,3,7,652,9,4,5,14,205,26,213644,8
849,apathetic,@pxTEtIk,1,0,1,1,0,apathetic,4,8,530,6,1,1,18,212,38,302358,5
15306,sculptor,sk^lptX,1,1,0,0,1,sculptor,2,7,544,9,4,1,46,850,65,963733,8
11452,neck,nEk,13,13,0,10,3,neck,1,3,432,5,86,23,3035,15430,1361,17356090,4
10155,lucent,lusNt,1,0,1,0,1,lucent,2,6,534,7,0,1,5,187,45,1766342,6
10670,memo,mEmo,2,2,0,0,2,memo,2,4,449,5,18,13,337,2328,867,6710945,5
17509,torque,tork,11,8,3,4,7,torque,1,4,357,4,52,0,37,1024,18,4264924,5
6474,fixture,fIksCX,1,1,0,1,0,fixture,2,6,668,8,5,2,32,876,97,2633227,7
19326,zoo,zu,20,19,1,18,2,zoo,1,2,534,4,129,21,696,2842,528,11593039,3
11346,myth,mIT,15,14,1,8,7,myth,1,3,361,5,53,7,352,4390,471,6054397,4
16183,sprawl,sprcl,1,1,0,1,0,sprawl,1,5,579,7,14,3,7,638,57,985396,6
14846,ripe,rYp,20,17,3,10,10,ripe,1,3,328,5,69,27,213,2311,162,9136382,4
6159,faction,f@kS|n,4,1,3,4,0,faction,2,6,538,8,6,4,58,977,157,1631371,7
7154,giddy,gIdi,3,3,0,2,1,giddy,2,4,469,5,31,5,91,706,70,483433,5
1394,axe,@ks,9,4,5,6,3,axe,1,3,403,4,93,28,249,714,77,2777022,4
7512,gun,g^n,20,18,2,14,6,gun,1,3,278,4,112,34,10873,20046,5799,22838661,4
5496,eighteen,etin,1,0,1,0,1,eighteen,2,4,599,9,12,1,310,3222,394,3094087,5
17144,term,tRm,13,13,0,9,4,term,1,3,489,5,39,10,890,42461,8580,116284146,4
12256,paddy,p@di,7,6,1,3,4,paddy,2,4,438,6,31,11,134,503,78,1668962,5
8057,hotel,hotEl,1,1,0,1,0,hotel,2,5,491,6,5,9,5264,20040,3269,297980524,6
6703,formality,form@l|ti,1,1,0,1,0,formality,4,9,537,9,2,1,110,491,42,414604,10
3037,chic,Sik,24,21,3,17,7,chic,1,3,385,5,110,8,119,1681,142,3735613,4
3039,chick,CIk,23,22,1,16,7,chick,1,3,358,6,66,15,1334,1506,193,7776742,4
19202,wrinkle,rIGkL,5,3,2,4,1,wrinkle,2,6,517,8,25,4,96,675,86,1551149,7
16382,stint,stInt,3,2,1,2,1,stint,1,5,526,6,14,12,38,1080,69,856043,6
4137,crawl,krcl,9,7,2,6,3,crawl,1,4,417,6,48,10,614,1865,217,2859784,5
7092,gent,JEnt,17,14,3,12,5,gent,1,4,391,5,57,32,82,175,31,1074241,5
8849,innings,InIGz,2,1,1,1,1,innings,2,5,395,7,7,2,49,1966,57,2204569,5
12448,parody,p@rxdi,1,1,0,0,1,parody,3,6,525,6,3,4,36,742,105,1829413,7
7632,hangar,h@GX,6,4,2,0,6,hangar,2,4,418,7,27,5,173,442,59,795985,5
7501,guitar,g|tar,1,1,0,1,0,guitar,2,5,521,7,4,2,795,4245,795,37108254,6
17235,thermal,TRmL,1,1,0,1,0,thermal,2,5,411,7,7,1,112,1878,123,14187566,5
3173,cinema,sInxmx,1,0,1,0,1,cinema,3,6,489,7,3,3,198,1965,130,18180242,7
5570,emanation,EmxneS|n,1,0,1,1,0,emanation,4,8,590,10,1,1,5,40,6,94942,9
7283,goner,gcnX,2,1,1,0,2,goner,2,4,464,5,38,18,78,80,21,82437,5
14070,quarry,kwcri,2,2,0,1,1,quarry,2,5,453,7,15,2,78,767,32,1960848,6
18576,vinyl,vYnL,7,5,2,3,4,vinyl,2,5,423,5,12,1,63,1072,65,17011205,5
4368,cyclic,sYklIk,1,0,1,0,1,cyclic,2,6,522,7,3,0,9,198,3,2199045,7
4346,custom,k^stxm,2,0,2,1,1,custom,2,6,502,7,3,1,316,4614,230,66595625,7
16174,spore,spor,13,10,3,6,7,spore,1,4,555,6,40,14,7,172,12,589962,5
3755,conscience,kanC|ns,1,0,1,0,1,conscience,2,7,659,11,1,1,709,3023,617,3577738,6
17801,truth,truT,5,3,2,1,4,truth,1,4,400,6,22,6,9801,26432,7161,35350927,5
12971,picture,pIkCX,2,1,1,2,0,picture,2,5,494,8,12,2,7061,28392,7439,124127951,6
10432,map,m@p,20,20,0,13,7,map,1,3,395,4,73,44,1623,11585,1608,309679646,4
11926,one,w^n,18,17,1,17,1,one,1,3,339,4,90,40,156684,742881,177330,993546809,4
17320,thug,T^g,12,12,0,10,2,thug,1,3,378,5,27,11,178,459,102,1607469,4
18605,virus,vYr|s,2,1,1,2,0,virus,2,5,457,6,5,3,964,6519,1719,36295812,6
7049,geese,gis,8,7,1,8,0,geese,1,3,413,6,73,18,81,1006,94,1299115,4
15285,scribe,skrYb,2,1,1,1,1,scribe,1,5,650,7,5,4,13,282,12,1030833,6
10898,mirth,mRT,13,11,2,10,3,mirth,1,3,484,5,55,10,11,211,12,387672,4
11948,opener,opxnX,1,0,1,0,1,opener,3,5,487,7,4,2,173,1568,113,3239644,6
11303,must,m^st,16,12,4,10,6,must,1,4,427,5,40,27,35661,103754,12983,292787867,5
15230,schematic,skIm@tIk,1,0,1,1,0,schematic,3,8,738,8,0,0,58,426,5,2085298,7
12253,padding,p@dIG,4,4,0,4,0,padding,2,5,385,8,11,6,49,561,30,2890936,6
10075,locus,lok|s,3,2,1,2,1,locus,2,5,516,6,14,8,17,1240,4,3009222,6
16458,stream,strim,6,5,1,1,5,stream,1,5,624,7,22,5,410,7055,462,38598566,6
6275,faze,fez,23,21,2,14,9,faze,1,3,549,5,133,20,22,123,12,138560,4
12126,outlay,Wtle,2,1,1,0,2,outlay,2,4,415,7,5,3,6,181,10,926485,5
6635,fool,ful,18,17,1,17,1,fool,1,3,462,5,88,16,4556,4403,584,7569582,4
8329,immigration,ImxgreS|n,1,1,0,1,0,immigration,4,9,569,9,2,0,128,10643,3396,15879176,7
5555,ellipse,xlIps,1,1,0,1,0,ellipse,2,5,427,7,19,3,0,128,18,866759,6
15969,solidly,salxdli,2,1,1,1,1,solidly,3,7,651,6,0,1,13,683,99,536571,6
10357,manage,m@nIJ,3,2,1,1,2,manage,2,5,447,7,8,6,1095,8449,1087,36439435,6
7998,hood,hUd,13,13,0,11,2,hood,1,3,479,5,35,20,785,4172,603,11000354,4
2860,centralize,sEntrxlYz,1,0,1,0,1,centralize,3,9,872,11,2,1,1,88,10,214248,10
16688,sung,s^G,20,16,4,13,7,sung,1,3,619,5,48,30,178,1566,297,3242040,4
5822,erratic,Ir@tIk,1,1,0,1,0,erratic,3,6,531,8,1,0,85,896,120,716141,4
7724,heal,hil,29,26,3,23,6,heal,1,3,370,5,154,28,578,2422,556,3771118,4
16388,stirrup,stRxp,1,0,1,1,0,stirrup,2,5,507,8,5,1,12,122,7,225827,6
17021,tawny,tcni,5,5,0,4,1,tawny,2,4,359,5,61,1,33,237,4,602308,5
16748,surgery,sRJXi,1,1,0,1,0,surgery,3,5,534,7,2,0,1651,11501,2675,40026384,6
14088,query,kwIri,5,3,2,3,2,query,2,5,519,5,6,2,29,722,32,31285263,5
15004,runaway,r^nxwe,1,0,1,0,1,runaway,3,6,426,8,4,3,207,1265,243,1809362,7
16322,steed,stid,10,9,1,3,7,steed,1,4,490,6,49,17,130,254,16,701658,5
4480,deal,dil,29,24,5,22,7,deal,1,3,439,5,159,37,13330,49762,18165,63831872,4
15778,slang,sl@G,11,10,1,2,9,slang,1,4,534,5,20,13,71,572,85,1819478,5
15615,shrank,Sr@Gk,8,6,2,8,0,shrank,1,5,547,5,19,4,19,616,33,227485,4
5631,employment,ImplOmxnt,1,1,0,1,0,employment,3,9,548,11,3,2,272,9244,940,79105509,10
10976,mitre,mYtX,11,10,1,7,4,mitre,2,5,401,5,7,9,2,52,4,714477,5
7604,halve,h@v,17,16,1,5,12,halve,1,3,448,6,45,10,7,222,4,242617,4
16460,street,strit,6,5,1,1,5,street,1,5,412,7,23,6,7557,56313,12122,149137640,6
5719,entity,En|ti,1,0,1,1,0,entity,3,6,659,7,3,2,86,2485,287,17518443,7
4408,daisy,dezi,6,5,1,4,2,daisy,2,4,466,6,32,6,689,1463,144,5125361,5
7693,hatter,h@tX,11,9,2,8,3,hatter,2,4,505,7,47,24,23,97,18,294189,5
16401,stoic,stoIk,4,1,3,0,4,stoic,2,5,519,6,5,2,21,453,49,275967,6
8142,hurt,hRt,23,21,2,15,8,hurt,1,3,443,5,101,23,12564,18791,5882,12940340,4
13684,proceed,prosid,2,1,1,1,1,proceed,2,6,748,8,4,3,1066,3376,737,11314884,7
10852,mimetic,mxmEtIk,1,1,0,1,0,mimetic,3,7,469,5,0,0,2,285,0,145902,5
3677,cone,kon,35,30,5,24,11,cone,1,3,509,5,165,47,149,1561,125,4434449,4
2373,but,b^t,35,30,5,21,14,but,1,3,289,4,101,40,225291,1149758,330971,999908295,4
15917,soap,sop,21,17,4,16,5,soap,1,3,400,5,63,12,775,3324,513,12486613,4
18624,visitor,vIz|tX,1,0,1,0,1,visitor,3,6,498,8,5,2,446,3619,277,20159943,7
15016,rupee,rupi,2,1,1,0,2,rupee,2,4,499,6,40,6,2,90,6,2831536,5
7463,grove,grov,13,11,2,4,9,grove,1,4,431,6,40,21,197,3287,209,15189493,5
4699,deny,dInY,6,3,3,0,6,deny,2,4,714,5,13,19,1091,5105,1289,7211538,5
5516,elector,xlEktX,1,0,1,0,1,elector,3,6,456,8,10,5,0,93,47,473844,7
11831,obtain,xbten,2,0,2,2,0,obtain,2,5,496,7,5,1,190,5657,330,30672052,6
14696,restitution,rEst|tuS|n,1,1,0,1,0,restitution,4,10,736,9,0,1,28,431,65,1282669,8
18045,undo,^ndu,2,2,0,0,2,undo,2,4,405,5,10,13,223,866,172,6202977,5
10811,mighty,mYti,2,1,1,0,2,mighty,2,4,649,6,28,4,1355,2408,261,7270974,5
13373,poster,postX,7,4,3,4,3,poster,2,5,456,7,17,24,305,2564,402,41897879,6
16663,sulk,s^lk,7,5,2,4,3,sulk,1,4,575,5,18,17,38,81,4,95404,5
16361,sticky,stIki,2,1,1,1,1,sticky,2,5,579,6,20,6,292,2056,159,5700342,6
10977,mitt,mIt,33,27,6,23,10,mitt,1,3,321,5,99,23,70,3567,2815,693498,4
10536,mate,met,28,26,2,19,9,mate,1,3,394,5,110,52,1491,3766,815,9736872,4
17468,tonic,tanIk,5,5,0,5,0,tonic,2,5,366,6,14,12,195,633,35,1393402,6
16520,studied,st^did,1,0,1,0,1,studied,2,6,549,7,6,2,577,11061,958,12881982,6
2229,broker,brokX,1,0,1,0,1,broker,2,5,544,7,29,15,185,2189,365,13865583,6
1381,awe,c,20,4,16,15,5,awe,1,1,366,4,99,32,134,1850,183,2250899,2
16633,sue,su,34,26,8,20,14,sue,1,2,449,4,169,50,1498,4685,1247,11090997,3
9833,lessen,lEsN,6,5,1,2,4,lessen,2,5,580,7,44,11,30,839,86,1087324,6
7467,growth,groT,6,5,1,0,6,growth,1,4,426,7,33,2,329,32886,4033,79998686,5
17665,treasury,trEZXi,1,0,1,0,1,treasury,3,6,469,9,8,2,194,4800,1555,9167640,7
17348,tier,tIr,29,27,2,23,6,tier,1,3,401,5,66,30,54,1627,194,7089892,4
5018,dislike,dIslYk,1,1,0,1,0,dislike,2,6,748,8,2,2,200,1247,242,2025443,7
2843,censure,sEnCX,5,4,1,2,3,censure,2,5,553,8,13,3,8,328,55,452851,6
10677,memory,mEmXi,2,1,1,2,0,memory,3,5,487,6,12,2,2477,19130,2062,140484503,6
19210,written,rItN,8,6,2,5,3,written,2,5,479,5,59,4,2247,26388,5182,98056850,6
11573,nineteen,nYntin,1,0,1,0,1,nineteen,2,6,575,9,5,0,169,1770,316,1454202,7
11972,oppression,xprES|n,1,1,0,1,0,oppression,3,7,572,11,3,1,76,1931,205,1770635,8
12935,physical,fIzIkL,2,1,1,0,2,physical,3,7,541,9,2,1,1386,36212,2863,64091252,8
4859,diarrhoea,dYXix,1,1,0,1,0,diarrhoea,4,5,559,7,3,1,19,60,1,598810,6
18050,unduly,^nduli,1,1,0,1,0,unduly,3,6,578,6,1,1,24,413,39,683166,5
19106,within,wItIn,1,1,0,0,1,within,2,5,417,7,4,1,3017,77592,9829,261396179,5
2092,boulder,boldX,5,3,2,3,2,boulder,2,5,495,8,32,8,106,3563,397,6562262,6
9683,last,l@st,14,12,2,12,2,last,1,4,502,5,51,33,36878,193855,52414,417620476,5
1858,biscuit,bIsk|t,2,1,1,2,0,biscuit,2,6,421,8,4,1,191,458,33,1724569,7
9750,leapt,lipt,4,2,2,1,3,leapt,1,4,509,5,23,4,45,949,39,415235,5
309,advert,@dvRt,2,2,0,0,2,advert,2,5,477,7,3,4,13,34,3,5431594,6
2920,chancel,C@nsL,6,3,3,2,4,chancel,2,6,550,8,11,8,0,37,0,197855,7
19261,yen,yEn,20,19,1,17,3,yen,1,3,609,4,87,38,312,1013,171,5796042,4
16808,sweep,swip,9,7,2,4,5,sweep,1,4,455,6,25,8,485,2772,402,3624118,5
2250,browse,brWz,8,6,2,3,5,browse,1,4,443,7,38,11,30,634,32,128742720,5
7037,gave,gev,18,16,2,10,8,gave,1,3,471,5,48,31,12428,47687,9825,36576902,4
7489,guess,gEs,11,9,2,9,2,guess,1,3,378,6,59,10,23153,27152,14120,28747353,4
14184,railing,relIG,4,3,1,4,0,railing,2,5,619,8,42,18,75,1199,70,837646,6
6527,fleet,flit,16,13,3,7,9,fleet,1,4,503,6,36,11,540,3583,395,10364760,5
8337,immodest,Imad|st,1,0,1,1,0,immodest,3,7,828,9,2,1,18,79,14,60945,8
10665,melon,mEl|n,1,1,0,1,0,melon,2,5,456,6,65,18,218,695,27,1356060,6
7714,hazel,hezL,3,2,1,1,2,hazel,2,5,477,6,12,12,55,1067,99,2843086,6
19197,wrench,rEnC,10,5,5,6,4,wrench,1,4,400,7,32,5,202,678,54,2044734,5
10555,matrimony,m@trxmoni,2,1,1,1,1,matrimony,4,9,660,9,1,1,136,149,12,331010,10
4303,cup,k^p,18,15,3,10,8,cup,1,3,186,4,76,22,2634,33206,1183,45039410,4
5377,during,dUrIG,2,2,0,2,0,during,2,5,411,5,15,13,3872,121775,15459,206364907,4
10783,mice,mYs,22,20,2,15,7,mice,1,3,462,5,84,27,335,2197,180,11969407,4
9007,interest,Intrxst,1,1,0,0,1,interest,2,7,471,9,5,4,2598,45894,8308,120273375,8
7635,hanging,h@GIG,2,2,0,2,0,hanging,2,5,433,8,12,9,2735,9443,1544,10190519,4
16744,surface,sRfxs,2,2,0,1,1,surface,2,5,532,8,7,4,930,21818,1603,50028031,6
